% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.543214	2	2	1	1.26635e-12	1781.64	0
0.543214	2	5	3	0.00333333	5.92358e+11	0
0.543214	3	3	1	1.26643e-12	1772.5	0
0.543214	3	6	3	0.00333333	6.00059e+11	0
0.544214	1	1	1	1.26635e-12	891.651	0
0.544214	1	4	3	0.00333333	2.97005e+11	0
0.544214	2	2	1	1.26635e-12	891.651	0
0.544214	2	5	3	0.00333333	2.97005e+11	0
0.544214	3	3	1	1.26643e-12	891.706	0
0.544214	3	6	3	0.00333333	2.97005e+11	0
0.545214	1	1	1	1.26635e-12	1781.64	0
0.545214	1	4	3	0.00333333	5.82176e+11	0
0.545214	2	2	1	1.26635e-12	1781.64	0
0.545214	2	5	3	0.00333333	5.92358e+11	0
0.545214	3	3	1	1.26643e-12	1772.5	0
0.545214	3	6	3	0.00333333	6.00125e+11	0
0.546214	1	1	1	1.26635e-12	891.651	0
0.546214	1	4	3	0.00333333	2.97005e+11	0
0.546214	2	2	1	1.26635e-12	891.651	0
0.546214	2	5	3	0.00333333	2.97005e+11	0
0.546214	3	3	1	1.26643e-12	891.706	0
0.546214	3	6	3	0.00333333	2.97005e+11	0
0.547214	1	1	1	1.26635e-12	1781.64	0
0.547214	1	4	3	0.00333333	5.82118e+11	0
0.547214	2	2	1	1.26635e-12	1781.64	0
0.547214	2	5	3	0.00333333	5.92358e+11	0
0.547214	3	3	1	1.26643e-12	1772.5	0
0.547214	3	6	3	0.00333333	6.00191e+11	0
0.548214	1	1	1	1.26635e-12	891.651	0
0.548214	1	4	3	0.00333333	2.97005e+11	0
0.548214	2	2	1	1.26635e-12	891.651	0
0.548214	2	5	3	0.00333333	2.97005e+11	0
0.548214	3	3	1	1.26643e-12	891.706	0
0.548214	3	6	3	0.00333333	2.97005e+11	0
0.549214	1	1	1	1.26635e-12	1781.64	0
0.549214	1	4	3	0.00333333	5.82061e+11	0
0.549214	2	2	1	1.26635e-12	1781.64	0
0.549214	2	5	3	0.00333333	5.92358e+11	0
0.549214	3	3	1	1.26643e-12	1772.5	0
0.549214	3	6	3	0.00333333	6.00256e+11	0
0.550214	1	1	1	1.26635e-12	891.651	0
0.550214	1	4	3	0.00333333	2.97005e+11	0
0.550214	2	2	1	1.26635e-12	891.651	0
0.550214	2	5	3	0.00333333	2.97005e+11	0
0.550214	3	3	1	1.26643e-12	891.706	0
0.550214	3	6	3	0.00333333	2.97005e+11	0
0.551214	1	1	1	1.26635e-12	1781.64	0
0.551214	1	4	3	0.00333333	5.82004e+11	0
0.551214	2	2	1	1.26635e-12	1781.64	0
0.551214	2	5	3	0.00333333	5.92358e+11	0
0.551214	3	3	1	1.26643e-12	1772.5	0
0.551214	3	6	3	0.00333333	6.00322e+11	0
0.552214	1	1	1	1.26635e-12	891.651	0
0.552214	1	4	3	0.00333333	2.97005e+11	0
0.552214	2	2	1	1.26635e-12	891.651	0
0.552214	2	5	3	0.00333333	2.97005e+11	0
0.552214	3	3	1	1.26643e-12	891.706	0
0.552214	3	6	3	0.00333333	2.97005e+11	0
0.553214	1	1	1	1.26635e-12	1781.64	0
0.553214	1	4	3	0.00333333	5.81946e+11	0
0.553214	2	2	1	1.26635e-12	1781.64	0
0.553214	2	5	3	0.00333333	5.92358e+11	0
0.553214	3	3	1	1.26643e-12	1772.5	0
0.553214	3	6	3	0.00333333	6.00388e+11	0
0.554214	1	1	1	1.26635e-12	891.651	0
0.554214	1	4	3	0.00333333	2.97005e+11	0
0.554214	2	2	1	1.26635e-12	891.651	0
0.554214	2	5	3	0.00333333	2.97005e+11	0
0.554214	3	3	1	1.26643e-12	891.706	0
0.554214	3	6	3	0.00333333	2.97005e+11	0
0.555214	1	1	1	1.26635e-12	1781.64	0
0.555214	1	4	3	0.00333333	5.81889e+11	0
0.555214	2	2	1	1.26635e-12	1781.64	0
0.555214	2	5	3	0.00333333	5.92358e+11	0
0.555214	3	3	1	1.26643e-12	1772.5	0
0.555214	3	6	3	0.00333333	6.00454e+11	0
0.556214	1	1	1	1.26635e-12	891.651	0
0.556214	1	4	3	0.00333333	2.97005e+11	0
0.556214	2	2	1	1.26635e-12	891.651	0
0.556214	2	5	3	0.00333333	2.97005e+11	0
0.556214	3	3	1	1.26643e-12	891.706	0
0.556214	3	6	3	0.00333333	2.97005e+11	0
0.557214	1	1	1	1.26635e-12	1781.64	0
0.557214	1	4	3	0.00333333	5.81831e+11	0
0.557214	2	2	1	1.26635e-12	1781.64	0
0.557214	2	5	3	0.00333333	5.92358e+11	0
0.557214	3	3	1	1.26643e-12	1772.5	0
0.557214	3	6	3	0.00333333	6.00519e+11	0
0.558214	1	1	1	1.26635e-12	891.651	0
0.558214	1	4	3	0.00333333	2.97005e+11	0
0.558214	2	2	1	1.26635e-12	891.651	0
0.558214	2	5	3	0.00333333	2.97005e+11	0
0.558214	3	3	1	1.26643e-12	891.706	0
0.558214	3	6	3	0.00333333	2.97005e+11	0
0.559214	1	1	1	1.26635e-12	1781.64	0
0.559214	1	4	3	0.00333333	5.81774e+11	0
0.559214	2	2	1	1.26635e-12	1781.64	0
0.559214	2	5	3	0.00333333	5.92358e+11	0
0.559214	3	3	1	1.26643e-12	1772.5	0
0.559214	3	6	3	0.00333333	6.00585e+11	0
0.560214	1	1	1	1.26635e-12	891.651	0
0.560214	1	4	3	0.00333333	2.97005e+11	0
0.560214	2	2	1	1.26635e-12	891.651	0
0.560214	2	5	3	0.00333333	2.97005e+11	0
0.560214	3	3	1	1.26643e-12	891.706	0
0.560214	3	6	3	0.00333333	2.97005e+11	0
0.561214	1	1	1	1.26635e-12	1781.64	0
0.561214	1	4	3	0.00333333	5.81717e+11	0
0.561214	2	2	1	1.26635e-12	1781.64	0
0.561214	2	5	3	0.00333333	5.92358e+11	0
0.561214	3	3	1	1.26643e-12	1772.5	0
0.561214	3	6	3	0.00333333	6.00651e+11	0
0.562214	1	1	1	1.26635e-12	891.651	0
0.562214	1	4	3	0.00333333	2.97005e+11	0
0.562214	2	2	1	1.26635e-12	891.651	0
0.562214	2	5	3	0.00333333	2.97005e+11	0
0.562214	3	3	1	1.26643e-12	891.706	0
0.562214	3	6	3	0.00333333	2.97005e+11	0
0.563214	1	1	1	1.26635e-12	1781.64	0
0.563214	1	4	3	0.00333333	5.81659e+11	0
0.563214	2	2	1	1.26635e-12	1781.64	0
0.563214	2	5	3	0.00333333	5.92358e+11	0
0.563214	3	3	1	1.26643e-12	1772.5	0
0.563214	3	6	3	0.00333333	6.00717e+11	0
0.564214	1	1	1	1.26635e-12	891.651	0
0.564214	1	4	3	0.00333333	2.97005e+11	0
0.564214	2	2	1	1.26635e-12	891.651	0
0.564214	2	5	3	0.00333333	2.97005e+11	0
0.564214	3	3	1	1.26643e-12	891.706	0
0.564214	3	6	3	0.00333333	2.97005e+11	0
0.565214	1	1	1	1.26635e-12	1781.64	0
0.565214	1	4	3	0.00333333	5.81602e+11	0
0.565214	2	2	1	1.26635e-12	1781.64	0
0.565214	2	5	3	0.00333333	5.92358e+11	0
0.565214	3	3	1	1.26643e-12	1772.5	0
0.565214	3	6	3	0.00333333	6.00783e+11	0
0.566214	1	1	1	1.26635e-12	891.651	0
0.566214	1	4	3	0.00333333	2.97005e+11	0
0.566214	2	2	1	1.26635e-12	891.651	0
0.566214	2	5	3	0.00333333	2.97005e+11	0
0.566214	3	3	1	1.26643e-12	891.706	0
0.566214	3	6	3	0.00333333	2.97005e+11	0
0.567214	1	1	1	1.26635e-12	1781.64	0
0.567214	1	4	3	0.00333333	5.81545e+11	0
0.567214	2	2	1	1.26635e-12	1781.64	0
0.567214	2	5	3	0.00333333	5.92358e+11	0
0.567214	3	3	1	1.26643e-12	1772.5	0
0.567214	3	6	3	0.00333333	6.00849e+11	0
0.568214	1	1	1	1.26635e-12	891.651	0
0.568214	1	4	3	0.00333333	2.97005e+11	0
0.568214	2	2	1	1.26635e-12	891.651	0
0.568214	2	5	3	0.00333333	2.97005e+11	0
0.568214	3	3	1	1.26643e-12	891.706	0
0.568214	3	6	3	0.00333333	2.97005e+11	0
0.569214	1	1	1	1.26635e-12	1781.64	0
0.569214	1	4	3	0.00333333	5.81488e+11	0
0.569214	2	2	1	1.26635e-12	1781.64	0
0.569214	2	5	3	0.00333333	5.92358e+11	0
0.569214	3	3	1	1.26643e-12	1772.5	0
0.569214	3	6	3	0.00333333	6.00915e+11	0
0.570214	1	1	1	1.26635e-12	891.651	0
0.570214	1	4	3	0.00333333	2.97005e+11	0
0.570214	2	2	1	1.26635e-12	891.651	0
0.570214	2	5	3	0.00333333	2.97005e+11	0
0.570214	3	3	1	1.26643e-12	891.706	0
0.570214	3	6	3	0.00333333	2.97005e+11	0
0.571214	1	1	1	1.26635e-12	1781.64	0
0.571214	1	4	3	0.00333333	5.81431e+11	0
0.571214	2	2	1	1.26635e-12	1781.64	0
0.571214	2	5	3	0.00333333	5.92358e+11	0
0.571214	3	3	1	1.26643e-12	1772.5	0
0.571214	3	6	3	0.00333333	6.00981e+11	0
0.572214	1	1	1	1.26635e-12	891.651	0
0.572214	1	4	3	0.00333333	2.97005e+11	0
0.572214	2	2	1	1.26635e-12	891.651	0
0.572214	2	5	3	0.00333333	2.97005e+11	0
0.572214	3	3	1	1.26643e-12	891.706	0
0.572214	3	6	3	0.00333333	2.97005e+11	0
0.573214	1	1	1	1.26635e-12	1781.64	0
0.573214	1	4	3	0.00333333	5.81373e+11	0
0.573214	2	2	1	1.26635e-12	1781.64	0
0.573214	2	5	3	0.00333333	5.92358e+11	0
0.573214	3	3	1	1.26643e-12	1772.5	0
0.573214	3	6	3	0.00333333	6.01047e+11	0
0.574214	1	1	1	1.26635e-12	891.651	0
0.574214	1	4	3	0.00333333	2.97005e+11	0
0.574214	2	2	1	1.26635e-12	891.651	0
0.574214	2	5	3	0.00333333	2.97005e+11	0
0.574214	3	3	1	1.26643e-12	891.706	0
0.574214	3	6	3	0.00333333	2.97005e+11	0
0.575214	1	1	1	1.26635e-12	1781.64	0
0.575214	1	4	3	0.00333333	5.81316e+11	0
0.575214	2	2	1	1.26635e-12	1781.64	0
0.575214	2	5	3	0.00333333	5.92358e+11	0
0.575214	3	3	1	1.26643e-12	1772.5	0
0.575214	3	6	3	0.00333333	6.01113e+11	0
0.576214	1	1	1	1.26635e-12	891.651	0
0.576214	1	4	3	0.00333333	2.97005e+11	0
0.576214	2	2	1	1.26635e-12	891.651	0
0.576214	2	5	3	0.00333333	2.97005e+11	0
0.576214	3	3	1	1.26643e-12	891.706	0
0.576214	3	6	3	0.00333333	2.97005e+11	0
0.577214	1	1	1	1.26635e-12	1781.64	0
0.577214	1	4	3	0.00333333	5.81259e+11	0
0.577214	2	2	1	1.26635e-12	1781.64	0
0.577214	2	5	3	0.00333333	5.92358e+11	0
0.577214	3	3	1	1.26643e-12	1772.5	0
0.577214	3	6	3	0.00333333	6.01179e+11	0
0.578214	1	1	1	1.26635e-12	891.651	0
0.578214	1	4	3	0.00333333	2.97005e+11	0
0.578214	2	2	1	1.26635e-12	891.651	0
0.578214	2	5	3	0.00333333	2.97005e+11	0
0.578214	3	3	1	1.26643e-12	891.706	0
0.578214	3	6	3	0.00333333	2.97005e+11	0
0.579214	1	1	1	1.26635e-12	1781.64	0
0.579214	1	4	3	0.00333333	5.81202e+11	0
0.579214	2	2	1	1.26635e-12	1781.64	0
0.579214	2	5	3	0.00333333	5.92358e+11	0
0.579214	3	3	1	1.26643e-12	1772.5	0
0.579214	3	6	3	0.00333333	6.01245e+11	0
0.580214	1	1	1	1.26635e-12	1780.82	0
0.580214	1	4	3	0.00333333	5.91547e+11	0
0.580214	2	2	1	1.26635e-12	1780.82	0
0.580214	2	5	3	0.00333333	5.91547e+11	0
0.580214	3	3	1	1.26643e-12	891.706	0
0.580214	3	6	3	0.00333333	2.97005e+11	0
0.581214	1	1	1	1.26635e-12	1781.64	0
0.581214	1	4	3	0.00333333	5.81145e+11	0
0.581214	2	2	1	1.26635e-12	1781.64	0
0.581214	2	5	3	0.00333333	5.92358e+11	0
0.581214	3	3	1	1.26643e-12	1772.5	0
0.581214	3	6	3	0.00333333	6.01311e+11	0
0.582214	1	1	1	1.26635e-12	891.651	0
0.582214	1	4	3	0.00333333	2.97005e+11	0
0.582214	2	2	1	1.26635e-12	891.651	0
0.582214	2	5	3	0.00333333	2.97005e+11	0
0.582214	3	3	1	1.26643e-12	891.706	0
0.582214	3	6	3	0.00333333	2.97005e+11	0
0.583214	1	1	1	1.26635e-12	1781.64	0
0.583214	1	4	3	0.00333333	5.81088e+11	0
0.583214	2	2	1	1.26635e-12	1781.64	0
0.583214	2	5	3	0.00333333	5.92358e+11	0
0.583214	3	3	1	1.26643e-12	1772.5	0
0.583214	3	6	3	0.00333333	6.01377e+11	0
0.584214	1	1	1	1.26635e-12	891.651	0
0.584214	1	4	3	0.00333333	2.97005e+11	0
0.584214	2	2	1	1.26635e-12	891.651	0
0.584214	2	5	3	0.00333333	2.97005e+11	0
0.584214	3	3	1	1.26643e-12	891.706	0
0.584214	3	6	3	0.00333333	2.97005e+11	0
0.585214	1	1	1	1.26635e-12	1781.64	0
0.585214	1	4	3	0.00333333	5.81031e+11	0
0.585214	2	2	1	1.26635e-12	1781.64	0
0.585214	2	5	3	0.00333333	5.92358e+11	0
0.585214	3	3	1	1.26643e-12	1772.5	0
0.585214	3	6	3	0.00333333	6.01444e+11	0
0.586214	1	1	1	1.26635e-12	891.651	0
0.586214	1	4	3	0.00333333	2.97005e+11	0
0.586214	2	2	1	1.26635e-12	891.651	0
0.586214	2	5	3	0.00333333	2.97005e+11	0
0.586214	3	3	1	1.26643e-12	891.706	0
0.586214	3	6	3	0.00333333	2.97005e+11	0
0.587214	1	1	1	1.26635e-12	1781.64	0
0.587214	1	4	3	0.00333333	5.80974e+11	0
0.587214	2	2	1	1.26635e-12	1781.64	0
0.587214	2	5	3	0.00333333	5.92358e+11	0
0.587214	3	3	1	1.26643e-12	1772.5	0
0.587214	3	6	3	0.00333333	6.0151e+11	0
0.588214	1	1	1	1.26635e-12	891.651	0
0.588214	1	4	3	0.00333333	2.97005e+11	0
0.588214	2	2	1	1.26635e-12	891.651	0
0.588214	2	5	3	0.00333333	2.97005e+11	0
0.588214	3	3	1	1.26643e-12	891.706	0
0.588214	3	6	3	0.00333333	2.97005e+11	0
0.589214	1	1	1	1.26635e-12	1781.64	0
0.589214	1	4	3	0.00333333	5.80917e+11	0
0.589214	2	2	1	1.26635e-12	1781.64	0
0.589214	2	5	3	0.00333333	5.92358e+11	0
0.589214	3	3	1	1.26643e-12	1772.5	0
0.589214	3	6	3	0.00333333	6.01576e+11	0
0.590214	1	1	1	1.26635e-12	891.651	0
0.590214	1	4	3	0.00333333	2.97005e+11	0
0.590214	2	2	1	1.26635e-12	891.651	0
0.590214	2	5	3	0.00333333	2.97005e+11	0
0.590214	3	3	1	1.26643e-12	891.706	0
0.590214	3	6	3	0.00333333	2.97005e+11	0
0.591214	1	1	1	1.26635e-12	1781.64	0
0.591214	1	4	3	0.00333333	5.8086e+11	0
0.591214	2	2	1	1.26635e-12	1781.64	0
0.591214	2	5	3	0.00333333	5.92358e+11	0
0.591214	3	3	1	1.26643e-12	1772.5	0
0.591214	3	6	3	0.00333333	6.01642e+11	0
0.592214	1	1	1	1.26635e-12	891.651	0
0.592214	1	4	3	0.00333333	2.97005e+11	0
0.592214	2	2	1	1.26635e-12	891.651	0
0.592214	2	5	3	0.00333333	2.97005e+11	0
0.592214	3	3	1	1.26643e-12	891.706	0
0.592214	3	6	3	0.00333333	2.97005e+11	0
0.593214	1	1	1	1.26635e-12	1781.64	0
0.593214	1	4	3	0.00333333	5.80803e+11	0
0.593214	2	2	1	1.26635e-12	1781.64	0
0.593214	2	5	3	0.00333333	5.92358e+11	0
0.593214	3	3	1	1.26643e-12	1772.5	0
0.593214	3	6	3	0.00333333	6.01709e+11	0
0.594214	1	1	1	1.26635e-12	891.651	0
0.594214	1	4	3	0.00333333	2.97005e+11	0
0.594214	2	2	1	1.26635e-12	891.651	0
0.594214	2	5	3	0.00333333	2.97005e+11	0
0.594214	3	3	1	1.26643e-12	891.706	0
0.594214	3	6	3	0.00333333	2.97005e+11	0
0.595214	1	1	1	1.26635e-12	1781.64	0
0.595214	1	4	3	0.00333333	5.80746e+11	0
0.595214	2	2	1	1.26635e-12	1781.64	0
0.595214	2	5	3	0.00333333	5.92358e+11	0
0.595214	3	3	1	1.26643e-12	1772.5	0
0.595214	3	6	3	0.00333333	6.01775e+11	0
0.596214	1	1	1	1.26635e-12	891.651	0
0.596214	1	4	3	0.00333333	2.97005e+11	0
0.596214	2	2	1	1.26635e-12	891.651	0
0.596214	2	5	3	0.00333333	2.97005e+11	0
0.596214	3	3	1	1.26643e-12	891.706	0
0.596214	3	6	3	0.00333333	2.97006e+11	0
0.597214	1	1	1	1.26635e-12	1781.64	0
0.597214	1	4	3	0.00333333	5.80689e+11	0
0.597214	2	2	1	1.26635e-12	1781.64	0
0.597214	2	5	3	0.00333333	5.92358e+11	0
0.597214	3	3	1	1.26643e-12	1772.5	0
0.597214	3	6	3	0.00333333	6.01842e+11	0
0.598214	1	1	1	1.26635e-12	891.651	0
0.598214	1	4	3	0.00333333	2.97005e+11	0
0.598214	2	2	1	1.26635e-12	891.651	0
0.598214	2	5	3	0.00333333	2.97005e+11	0
0.598214	3	3	1	1.26643e-12	891.706	0
0.598214	3	6	3	0.00333333	2.97006e+11	0
0.599214	1	1	1	1.26635e-12	1781.64	0
0.599214	1	4	3	0.00333333	5.80632e+11	0
0.599214	2	2	1	1.26635e-12	1781.64	0
0.599214	2	5	3	0.00333333	5.92358e+11	0
0.599214	3	3	1	1.26643e-12	1772.5	0
0.599214	3	6	3	0.00333333	6.01908e+11	0
0.600214	1	1	1	1.26635e-12	891.651	0
0.600214	1	4	3	0.00333333	2.97005e+11	0
0.600214	2	2	1	1.26635e-12	891.651	0
0.600214	2	5	3	0.00333333	2.97005e+11	0
0.600214	3	3	1	1.26643e-12	891.706	0
0.600214	3	6	3	0.00333333	2.97006e+11	0
0.601214	1	1	1	1.26635e-12	1781.64	0
0.601214	1	4	3	0.00333333	5.80575e+11	0
0.601214	2	2	1	1.26635e-12	1781.64	0
0.601214	2	5	3	0.00333333	5.92358e+11	0
0.601214	3	3	1	1.26643e-12	1772.5	0
0.601214	3	6	3	0.00333333	6.01974e+11	0
0.602214	1	1	1	1.26635e-12	891.651	0
0.602214	1	4	3	0.00333333	2.97005e+11	0
0.602214	2	2	1	1.26635e-12	891.651	0
0.602214	2	5	3	0.00333333	2.97005e+11	0
0.602214	3	3	1	1.26643e-12	891.706	0
0.602214	3	6	3	0.00333333	2.97006e+11	0
0.603214	1	1	1	1.26635e-12	1781.64	0
0.603214	1	4	3	0.00333333	5.80518e+11	0
0.603214	2	2	1	1.26635e-12	1781.64	0
0.603214	2	5	3	0.00333333	5.92358e+11	0
0.603214	3	3	1	1.26643e-12	1772.5	0
0.603214	3	6	3	0.00333333	6.02041e+11	0
0.604214	1	1	1	1.26635e-12	891.651	0
0.604214	1	4	3	0.00333333	2.97005e+11	0
0.604214	2	2	1	1.26635e-12	891.651	0
0.604214	2	5	3	0.00333333	2.97005e+11	0
0.604214	3	3	1	1.26643e-12	891.706	0
0.604214	3	6	3	0.00333333	2.97006e+11	0
0.605214	1	1	1	1.26635e-12	1781.64	0
0.605214	1	4	3	0.00333333	5.80462e+11	0
0.605214	2	2	1	1.26635e-12	1781.64	0
0.605214	2	5	3	0.00333333	5.92358e+11	0
0.605214	3	3	1	1.26643e-12	1772.5	0
0.605214	3	6	3	0.00333333	6.02107e+11	0
0.606214	1	1	1	1.26635e-12	891.651	0
0.606214	1	4	3	0.00333333	2.97005e+11	0
0.606214	2	2	1	1.26635e-12	891.651	0
0.606214	2	5	3	0.00333333	2.97005e+11	0
0.606214	3	3	1	1.26643e-12	891.706	0
0.606214	3	6	3	0.00333333	2.97006e+11	0
0.607214	1	1	1	1.26635e-12	1781.64	0
0.607214	1	4	3	0.00333333	5.80405e+11	0
0.607214	2	2	1	1.26635e-12	1781.64	0
0.607214	2	5	3	0.00333333	5.92358e+11	0
0.607214	3	3	1	1.26643e-12	1772.5	0
0.607214	3	6	3	0.00333333	6.02174e+11	0
0.608214	1	1	1	1.26635e-12	891.651	0
0.608214	1	4	3	0.00333333	2.97005e+11	0
0.608214	2	2	1	1.26635e-12	891.651	0
0.608214	2	5	3	0.00333333	2.97005e+11	0
0.608214	3	3	1	1.26643e-12	891.706	0
0.608214	3	6	3	0.00333333	2.97006e+11	0
0.609214	1	1	1	1.26635e-12	1781.64	0
0.609214	1	4	3	0.00333333	5.80348e+11	0
0.609214	2	2	1	1.26635e-12	1781.64	0
0.609214	2	5	3	0.00333333	5.92358e+11	0
0.609214	3	3	1	1.26643e-12	1772.5	0
0.609214	3	6	3	0.00333333	6.0224e+11	0
0.610214	1	1	1	1.26635e-12	891.651	0
0.610214	1	4	3	0.00333333	2.97005e+11	0
0.610214	2	2	1	1.26635e-12	891.651	0
0.610214	2	5	3	0.00333333	2.97005e+11	0
0.610214	3	3	1	1.26643e-12	891.706	0
0.610214	3	6	3	0.00333333	2.97006e+11	0
0.611214	1	1	1	1.26635e-12	1781.64	0
0.611214	1	4	3	0.00333333	5.80291e+11	0
0.611214	2	2	1	1.26635e-12	1781.64	0
0.611214	2	5	3	0.00333333	5.92358e+11	0
0.611214	3	3	1	1.26643e-12	1772.5	0
0.611214	3	6	3	0.00333333	6.02307e+11	0
0.612214	1	1	1	1.26635e-12	891.651	0
0.612214	1	4	3	0.00333333	2.97005e+11	0
0.612214	2	2	1	1.26635e-12	891.651	0
0.612214	2	5	3	0.00333333	2.97005e+11	0
0.612214	3	3	1	1.26643e-12	891.706	0
0.612214	3	6	3	0.00333333	2.97006e+11	0
0.613214	1	1	1	1.26635e-12	1781.64	0
0.613214	1	4	3	0.00333333	5.80235e+11	0
0.613214	2	2	1	1.26635e-12	1781.64	0
0.613214	2	5	3	0.00333333	5.92358e+11	0
0.613214	3	3	1	1.26643e-12	1772.5	0
0.613214	3	6	3	0.00333333	6.02374e+11	0
0.614214	1	1	1	1.26635e-12	891.651	0
0.614214	1	4	3	0.00333333	2.97005e+11	0
0.614214	2	2	1	1.26635e-12	891.651	0
0.614214	2	5	3	0.00333333	2.97005e+11	0
0.614214	3	3	1	1.26643e-12	891.706	0
0.614214	3	6	3	0.00333333	2.97006e+11	0
0.615214	1	1	1	1.26635e-12	1781.64	0
0.615214	1	4	3	0.00333333	5.80178e+11	0
0.615214	2	2	1	1.26635e-12	1781.64	0
0.615214	2	5	3	0.00333333	5.92358e+11	0
0.615214	3	3	1	1.26643e-12	1772.5	0
0.615214	3	6	3	0.00333333	6.0244e+11	0
0.616214	1	1	1	1.26635e-12	891.651	0
0.616214	1	4	3	0.00333333	2.97005e+11	0
0.616214	2	2	1	1.26635e-12	891.651	0
0.616214	2	5	3	0.00333333	2.97005e+11	0
0.616214	3	3	1	1.26643e-12	891.706	0
0.616214	3	6	3	0.00333333	2.97006e+11	0
0.617214	1	1	1	1.26635e-12	1781.64	0
0.617214	1	4	3	0.00333333	5.80121e+11	0
0.617214	2	2	1	1.26635e-12	1781.64	0
0.617214	2	5	3	0.00333333	5.92358e+11	0
0.617214	3	3	1	1.26643e-12	1772.5	0
0.617214	3	6	3	0.00333333	6.02507e+11	0
0.618214	1	1	1	1.26635e-12	891.651	0
0.618214	1	4	3	0.00333333	2.97005e+11	0
0.618214	2	2	1	1.26635e-12	891.651	0
0.618214	2	5	3	0.00333333	2.97005e+11	0
0.618214	3	3	1	1.26643e-12	891.706	0
0.618214	3	6	3	0.00333333	2.97006e+11	0
0.619214	1	1	1	1.26635e-12	1781.64	0
0.619214	1	4	3	0.00333333	5.80065e+11	0
0.619214	2	2	1	1.26635e-12	1781.64	0
0.619214	2	5	3	0.00333333	5.92358e+11	0
0.619214	3	3	1	1.26643e-12	1772.5	0
0.619214	3	6	3	0.00333333	6.02574e+11	0
0.620214	1	1	1	1.26635e-12	891.651	0
0.620214	1	4	3	0.00333333	2.97005e+11	0
0.620214	2	2	1	1.26635e-12	891.651	0
0.620214	2	5	3	0.00333333	2.97005e+11	0
0.620214	3	3	1	1.26643e-12	891.706	0
0.620214	3	6	3	0.00333333	2.97006e+11	0
0.621214	1	1	1	1.26635e-12	1781.64	0
0.621214	1	4	3	0.00333333	5.80008e+11	0
0.621214	2	2	1	1.26635e-12	1781.64	0
0.621214	2	5	3	0.00333333	5.92358e+11	0
0.621214	3	3	1	1.26643e-12	1772.5	0
0.621214	3	6	3	0.00333333	6.0264e+11	0
0.622214	1	1	1	1.26635e-12	891.651	0
0.622214	1	4	3	0.00333333	2.97005e+11	0
0.622214	2	2	1	1.26635e-12	891.651	0
0.622214	2	5	3	0.00333333	2.97005e+11	0
0.622214	3	3	1	1.26643e-12	891.706	0
0.622214	3	6	3	0.00333333	2.97006e+11	0
0.623214	1	1	1	1.26635e-12	1781.64	0
0.623214	1	4	3	0.00333333	5.79951e+11	0
0.623214	2	2	1	1.26635e-12	1781.64	0
0.623214	2	5	3	0.00333333	5.92358e+11	0
0.623214	3	3	1	1.26643e-12	1772.5	0
0.623214	3	6	3	0.00333333	6.02707e+11	0
0.624214	1	1	1	1.26635e-12	891.651	0
0.624214	1	4	3	0.00333333	2.97005e+11	0
0.624214	2	2	1	1.26635e-12	891.651	0
0.624214	2	5	3	0.00333333	2.97005e+11	0
0.624214	3	3	1	1.26643e-12	891.706	0
0.624214	3	6	3	0.00333333	2.97006e+11	0
0.625214	1	1	1	1.26635e-12	1781.64	0
0.625214	1	4	3	0.00333333	5.79895e+11	0
0.625214	2	2	1	1.26635e-12	1781.64	0
0.625214	2	5	3	0.00333333	5.92358e+11	0
0.625214	3	3	1	1.26643e-12	1772.5	0
0.625214	3	6	3	0.00333333	6.02774e+11	0
0.626214	1	1	1	1.26635e-12	891.651	0
0.626214	1	4	3	0.00333333	2.97005e+11	0
0.626214	2	2	1	1.26635e-12	891.651	0
0.626214	2	5	3	0.00333333	2.97005e+11	0
0.626214	3	3	1	1.26643e-12	891.706	0
0.626214	3	6	3	0.00333333	2.97006e+11	0
0.627214	1	1	1	1.26635e-12	1781.64	0
0.627214	1	4	3	0.00333333	5.79838e+11	0
0.627214	2	2	1	1.26635e-12	1781.64	0
0.627214	2	5	3	0.00333333	5.92358e+11	0
0.627214	3	3	1	1.26643e-12	1772.5	0
0.627214	3	6	3	0.00333333	6.02841e+11	0
0.628214	1	1	1	1.26635e-12	891.651	0
0.628214	1	4	3	0.00333333	2.97005e+11	0
0.628214	2	2	1	1.26635e-12	891.651	0
0.628214	2	5	3	0.00333333	2.97005e+11	0
0.628214	3	3	1	1.26643e-12	891.706	0
0.628214	3	6	3	0.00333333	2.97006e+11	0
0.629214	1	1	1	1.26635e-12	1781.64	0
0.629214	1	4	3	0.00333333	5.79782e+11	0
0.629214	2	2	1	1.26635e-12	1781.64	0
0.629214	2	5	3	0.00333333	5.92358e+11	0
0.629214	3	3	1	1.26643e-12	1772.5	0
0.629214	3	6	3	0.00333333	6.02907e+11	0
0.630214	1	1	1	1.26635e-12	891.651	0
0.630214	1	4	3	0.00333333	2.97005e+11	0
0.630214	2	2	1	1.26635e-12	891.651	0
0.630214	2	5	3	0.00333333	2.97005e+11	0
0.630214	3	3	1	1.26643e-12	891.706	0
0.630214	3	6	3	0.00333333	2.97006e+11	0
0.631214	1	1	1	1.26635e-12	1781.64	0
0.631214	1	4	3	0.00333333	5.79725e+11	0
0.631214	2	2	1	1.26635e-12	1781.64	0
0.631214	2	5	3	0.00333333	5.92358e+11	0
0.631214	3	3	1	1.26643e-12	1772.5	0
