% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.579214	2	2	1	1.26635e-12	1.91665	0
0.579214	2	5	2	0.00333333	1.90327e+09	0
0.579214	3	3	1	1.26643e-12	1.91146	0
0.579214	3	6	2	0.00333333	1.89843e+09	0
0.580214	1	1	1	1.26635e-12	1.91665	0
0.580214	1	4	2	0.00333333	1.90464e+09	0
0.580214	2	2	1	1.26635e-12	1.91665	0
0.580214	2	5	2	0.00333333	1.90327e+09	0
0.580214	3	3	1	1.26643e-12	1.91146	0
0.580214	3	6	2	0.00333333	1.89843e+09	0
0.581214	1	1	1	1.26635e-12	1.91665	0
0.581214	1	4	2	0.00333333	1.90464e+09	0
0.581214	2	2	1	1.26635e-12	1.91665	0
0.581214	2	5	2	0.00333333	1.90327e+09	0
0.581214	3	3	1	1.26643e-12	1.91146	0
0.581214	3	6	2	0.00333333	1.89843e+09	0
0.582214	1	1	1	1.26635e-12	1.91665	0
0.582214	1	4	2	0.00333333	1.90465e+09	0
0.582214	2	2	1	1.26635e-12	1.91665	0
0.582214	2	5	2	0.00333333	1.90327e+09	0
0.582214	3	3	1	1.26643e-12	1.91146	0
0.582214	3	6	2	0.00333333	1.89843e+09	0
0.583214	1	1	1	1.26635e-12	1.91665	0
0.583214	1	4	2	0.00333333	1.90465e+09	0
0.583214	2	2	1	1.26635e-12	1.91665	0
0.583214	2	5	2	0.00333333	1.90327e+09	0
0.583214	3	3	1	1.26643e-12	1.91146	0
0.583214	3	6	2	0.00333333	1.89843e+09	0
0.584214	1	1	1	1.26635e-12	1.91665	0
0.584214	1	4	2	0.00333333	1.90466e+09	0
0.584214	2	2	1	1.26635e-12	1.91665	0
0.584214	2	5	2	0.00333333	1.90327e+09	0
0.584214	3	3	1	1.26643e-12	1.91146	0
0.584214	3	6	2	0.00333333	1.89843e+09	0
0.585214	1	1	1	1.26635e-12	1.91665	0
0.585214	1	4	2	0.00333333	1.90466e+09	0
0.585214	2	2	1	1.26635e-12	1.91665	0
0.585214	2	5	2	0.00333333	1.90327e+09	0
0.585214	3	3	1	1.26643e-12	1.91146	0
0.585214	3	6	2	0.00333333	1.89843e+09	0
0.586214	1	1	1	1.26635e-12	1.91665	0
0.586214	1	4	2	0.00333333	1.90467e+09	0
0.586214	2	2	1	1.26635e-12	1.91665	0
0.586214	2	5	2	0.00333333	1.90327e+09	0
0.586214	3	3	1	1.26643e-12	1.91146	0
0.586214	3	6	2	0.00333333	1.89843e+09	0
0.587214	1	1	1	1.26635e-12	1.91665	0
0.587214	1	4	2	0.00333333	1.90467e+09	0
0.587214	2	2	1	1.26635e-12	1.91665	0
0.587214	2	5	2	0.00333333	1.90327e+09	0
0.587214	3	3	1	1.26643e-12	1.91146	0
0.587214	3	6	2	0.00333333	1.89843e+09	0
0.588214	1	1	1	1.26635e-12	1.91665	0
0.588214	1	4	2	0.00333333	1.90468e+09	0
0.588214	2	2	1	1.26635e-12	1.91665	0
0.588214	2	5	2	0.00333333	1.90327e+09	0
0.588214	3	3	1	1.26643e-12	1.91146	0
0.588214	3	6	2	0.00333333	1.89843e+09	0
0.589214	1	1	1	1.26635e-12	1.91665	0
0.589214	1	4	2	0.00333333	1.90468e+09	0
0.589214	2	2	1	1.26635e-12	1.91665	0
0.589214	2	5	2	0.00333333	1.90327e+09	0
0.589214	3	3	1	1.26643e-12	1.91146	0
0.589214	3	6	2	0.00333333	1.89843e+09	0
0.590214	1	1	1	1.26635e-12	1.91665	0
0.590214	1	4	2	0.00333333	1.90469e+09	0
0.590214	2	2	1	1.26635e-12	1.91665	0
0.590214	2	5	2	0.00333333	1.90327e+09	0
0.590214	3	3	1	1.26643e-12	1.91146	0
0.590214	3	6	2	0.00333333	1.89843e+09	0
0.591214	1	1	1	1.26635e-12	1.91665	0
0.591214	1	4	2	0.00333333	1.90469e+09	0
0.591214	2	2	1	1.26635e-12	1.91665	0
0.591214	2	5	2	0.00333333	1.90327e+09	0
0.591214	3	3	1	1.26643e-12	1.91146	0
0.591214	3	6	2	0.00333333	1.89843e+09	0
0.592214	1	1	1	1.26635e-12	1.91665	0
0.592214	1	4	2	0.00333333	1.9047e+09	0
0.592214	2	2	1	1.26635e-12	1.91665	0
0.592214	2	5	2	0.00333333	1.90327e+09	0
0.592214	3	3	1	1.26643e-12	1.91146	0
0.592214	3	6	2	0.00333333	1.89843e+09	0
0.593214	1	1	1	1.26635e-12	1.91665	0
0.593214	1	4	2	0.00333333	1.9047e+09	0
0.593214	2	2	1	1.26635e-12	1.91665	0
0.593214	2	5	2	0.00333333	1.90327e+09	0
0.593214	3	3	1	1.26643e-12	1.91146	0
0.593214	3	6	2	0.00333333	1.89843e+09	0
0.594214	1	1	1	1.26635e-12	1.91665	0
0.594214	1	4	2	0.00333333	1.90471e+09	0
0.594214	2	2	1	1.26635e-12	1.91665	0
0.594214	2	5	2	0.00333333	1.90327e+09	0
0.594214	3	3	1	1.26643e-12	1.91146	0
0.594214	3	6	2	0.00333333	1.89843e+09	0
0.595214	1	1	1	1.26635e-12	1.91665	0
0.595214	1	4	2	0.00333333	1.90471e+09	0
0.595214	2	2	1	1.26635e-12	1.91665	0
0.595214	2	5	2	0.00333333	1.90327e+09	0
0.595214	3	3	1	1.26643e-12	1.91146	0
0.595214	3	6	2	0.00333333	1.89843e+09	0
0.596214	1	1	1	1.26635e-12	1.91665	0
0.596214	1	4	2	0.00333333	1.90472e+09	0
0.596214	2	2	1	1.26635e-12	1.91665	0
0.596214	2	5	2	0.00333333	1.90327e+09	0
0.596214	3	3	1	1.26643e-12	1.91146	0
0.596214	3	6	2	0.00333333	1.89843e+09	0
0.597214	1	1	1	1.26635e-12	1.91665	0
0.597214	1	4	2	0.00333333	1.90472e+09	0
0.597214	2	2	1	1.26635e-12	1.91665	0
0.597214	2	5	2	0.00333333	1.90327e+09	0
0.597214	3	3	1	1.26643e-12	1.91146	0
0.597214	3	6	2	0.00333333	1.89843e+09	0
0.598214	1	1	1	1.26635e-12	1.91665	0
0.598214	1	4	2	0.00333333	1.90473e+09	0
0.598214	2	2	1	1.26635e-12	1.91665	0
0.598214	2	5	2	0.00333333	1.90327e+09	0
0.598214	3	3	1	1.26643e-12	1.91146	0
0.598214	3	6	2	0.00333333	1.89843e+09	0
0.599214	1	1	1	1.26635e-12	1.91665	0
0.599214	1	4	2	0.00333333	1.90473e+09	0
0.599214	2	2	1	1.26635e-12	1.91665	0
0.599214	2	5	2	0.00333333	1.90327e+09	0
0.599214	3	3	1	1.26643e-12	1.91146	0
0.599214	3	6	2	0.00333333	1.89843e+09	0
0.600214	1	1	1	1.26635e-12	1.91665	0
0.600214	1	4	2	0.00333333	1.90474e+09	0
0.600214	2	2	1	1.26635e-12	1.91665	0
0.600214	2	5	2	0.00333333	1.90327e+09	0
0.600214	3	3	1	1.26643e-12	1.91146	0
0.600214	3	6	2	0.00333333	1.89843e+09	0
0.601214	1	1	1	1.26635e-12	1.91665	0
0.601214	1	4	2	0.00333333	1.90474e+09	0
0.601214	2	2	1	1.26635e-12	1.91665	0
0.601214	2	5	2	0.00333333	1.90327e+09	0
0.601214	3	3	1	1.26643e-12	1.91146	0
0.601214	3	6	2	0.00333333	1.89843e+09	0
0.602214	1	1	1	1.26635e-12	1.91665	0
0.602214	1	4	2	0.00333333	1.90475e+09	0
0.602214	2	2	1	1.26635e-12	1.91665	0
0.602214	2	5	2	0.00333333	1.90327e+09	0
0.602214	3	3	1	1.26643e-12	1.91146	0
0.602214	3	6	2	0.00333333	1.89843e+09	0
0.603214	1	1	1	1.26635e-12	2.93993	0
0.603214	1	4	2	0.00333333	2.91956e+09	0
0.603214	2	2	1	1.26635e-12	2.93993	0
0.603214	2	5	2	0.00333333	2.91872e+09	0
0.603214	3	3	1	1.26643e-12	1.91146	0
0.603214	3	6	2	0.00333333	1.89843e+09	0
0.604214	1	1	1	1.26635e-12	1.91665	0
0.604214	1	4	2	0.00333333	1.90476e+09	0
0.604214	2	2	1	1.26635e-12	1.91665	0
0.604214	2	5	2	0.00333333	1.90327e+09	0
0.604214	3	3	1	1.26643e-12	1.91146	0
0.604214	3	6	2	0.00333333	1.89843e+09	0
0.605214	1	1	1	1.26635e-12	1.91665	0
0.605214	1	4	2	0.00333333	1.90476e+09	0
0.605214	2	2	1	1.26635e-12	1.91665	0
0.605214	2	5	2	0.00333333	1.90327e+09	0
0.605214	3	3	1	1.26643e-12	1.91146	0
0.605214	3	6	2	0.00333333	1.89843e+09	0
0.606214	1	1	1	1.26635e-12	1.91665	0
0.606214	1	4	2	0.00333333	1.90477e+09	0
0.606214	2	2	1	1.26635e-12	1.91665	0
0.606214	2	5	2	0.00333333	1.90327e+09	0
0.606214	3	3	1	1.26643e-12	1.91146	0
0.606214	3	6	2	0.00333333	1.89843e+09	0
0.607214	1	1	1	1.26635e-12	1.91665	0
0.607214	1	4	2	0.00333333	1.90477e+09	0
0.607214	2	2	1	1.26635e-12	1.91665	0
0.607214	2	5	2	0.00333333	1.90327e+09	0
0.607214	3	3	1	1.26643e-12	1.91146	0
0.607214	3	6	2	0.00333333	1.89843e+09	0
0.608214	1	1	1	1.26635e-12	1.91665	0
0.608214	1	4	2	0.00333333	1.90478e+09	0
0.608214	2	2	1	1.26635e-12	1.91665	0
0.608214	2	5	2	0.00333333	1.90327e+09	0
0.608214	3	3	1	1.26643e-12	1.91146	0
0.608214	3	6	2	0.00333333	1.89843e+09	0
0.609214	1	1	1	1.26635e-12	1.91665	0
0.609214	1	4	2	0.00333333	1.90478e+09	0
0.609214	2	2	1	1.26635e-12	1.91665	0
0.609214	2	5	2	0.00333333	1.90327e+09	0
0.609214	3	3	1	1.26643e-12	1.91146	0
0.609214	3	6	2	0.00333333	1.89843e+09	0
0.610214	1	1	1	1.26635e-12	1.91665	0
0.610214	1	4	2	0.00333333	1.90479e+09	0
0.610214	2	2	1	1.26635e-12	1.91665	0
0.610214	2	5	2	0.00333333	1.90327e+09	0
0.610214	3	3	1	1.26643e-12	1.91146	0
0.610214	3	6	2	0.00333333	1.89843e+09	0
0.611214	1	1	1	1.26635e-12	1.91665	0
0.611214	1	4	2	0.00333333	1.90479e+09	0
0.611214	2	2	1	1.26635e-12	1.91665	0
0.611214	2	5	2	0.00333333	1.90327e+09	0
0.611214	3	3	1	1.26643e-12	1.91146	0
0.611214	3	6	2	0.00333333	1.89843e+09	0
0.612214	1	1	1	1.26635e-12	1.91665	0
0.612214	1	4	2	0.00333333	1.9048e+09	0
0.612214	2	2	1	1.26635e-12	1.91665	0
0.612214	2	5	2	0.00333333	1.90327e+09	0
0.612214	3	3	1	1.26643e-12	1.91146	0
0.612214	3	6	2	0.00333333	1.89843e+09	0
0.613214	1	1	1	1.26635e-12	1.91665	0
0.613214	1	4	2	0.00333333	1.9048e+09	0
0.613214	2	2	1	1.26635e-12	1.91665	0
0.613214	2	5	2	0.00333333	1.90327e+09	0
0.613214	3	3	1	1.26643e-12	1.91146	0
0.613214	3	6	2	0.00333333	1.89843e+09	0
0.614214	1	1	1	1.26635e-12	1.91665	0
0.614214	1	4	2	0.00333333	1.90481e+09	0
0.614214	2	2	1	1.26635e-12	1.91665	0
0.614214	2	5	2	0.00333333	1.90327e+09	0
0.614214	3	3	1	1.26643e-12	1.91146	0
0.614214	3	6	2	0.00333333	1.89843e+09	0
0.615214	1	1	1	1.26635e-12	1.91665	0
0.615214	1	4	2	0.00333333	1.90481e+09	0
0.615214	2	2	1	1.26635e-12	1.91665	0
0.615214	2	5	2	0.00333333	1.90327e+09	0
0.615214	3	3	1	1.26643e-12	1.91146	0
0.615214	3	6	2	0.00333333	1.89843e+09	0
0.616214	1	1	1	1.26635e-12	1.91665	0
0.616214	1	4	2	0.00333333	1.90482e+09	0
0.616214	2	2	1	1.26635e-12	1.91665	0
0.616214	2	5	2	0.00333333	1.90327e+09	0
0.616214	3	3	1	1.26643e-12	1.91146	0
0.616214	3	6	2	0.00333333	1.89843e+09	0
0.617214	1	1	1	1.26635e-12	1.91665	0
0.617214	1	4	2	0.00333333	1.90482e+09	0
0.617214	2	2	1	1.26635e-12	1.91665	0
0.617214	2	5	2	0.00333333	1.90327e+09	0
0.617214	3	3	1	1.26643e-12	1.91146	0
0.617214	3	6	2	0.00333333	1.89843e+09	0
0.618214	1	1	1	1.26635e-12	1.91665	0
0.618214	1	4	2	0.00333333	1.90483e+09	0
0.618214	2	2	1	1.26635e-12	1.91665	0
0.618214	2	5	2	0.00333333	1.90327e+09	0
0.618214	3	3	1	1.26643e-12	1.91146	0
0.618214	3	6	2	0.00333333	1.89843e+09	0
0.619214	1	1	1	1.26635e-12	1.91665	0
0.619214	1	4	2	0.00333333	1.90483e+09	0
0.619214	2	2	1	1.26635e-12	1.91665	0
0.619214	2	5	2	0.00333333	1.90327e+09	0
0.619214	3	3	1	1.26643e-12	1.91146	0
0.619214	3	6	2	0.00333333	1.89843e+09	0
0.620214	1	1	1	1.26635e-12	1.91665	0
0.620214	1	4	2	0.00333333	1.90484e+09	0
0.620214	2	2	1	1.26635e-12	1.91665	0
0.620214	2	5	2	0.00333333	1.90327e+09	0
0.620214	3	3	1	1.26643e-12	1.91146	0
0.620214	3	6	2	0.00333333	1.89843e+09	0
0.621214	1	1	1	1.26635e-12	1.91665	0
0.621214	1	4	2	0.00333333	1.90484e+09	0
0.621214	2	2	1	1.26635e-12	1.91665	0
0.621214	2	5	2	0.00333333	1.90327e+09	0
0.621214	3	3	1	1.26643e-12	1.91146	0
0.621214	3	6	2	0.00333333	1.89843e+09	0
0.622214	1	1	1	1.26635e-12	1.91665	0
0.622214	1	4	2	0.00333333	1.90485e+09	0
0.622214	2	2	1	1.26635e-12	1.91665	0
0.622214	2	5	2	0.00333333	1.90327e+09	0
0.622214	3	3	1	1.26643e-12	1.91146	0
0.622214	3	6	2	0.00333333	1.89843e+09	0
0.623214	1	1	1	1.26635e-12	1.91665	0
0.623214	1	4	2	0.00333333	1.90485e+09	0
0.623214	2	2	1	1.26635e-12	1.91665	0
0.623214	2	5	2	0.00333333	1.90327e+09	0
0.623214	3	3	1	1.26643e-12	1.91146	0
0.623214	3	6	2	0.00333333	1.89843e+09	0
0.624214	1	1	1	1.26635e-12	1.91665	0
0.624214	1	4	2	0.00333333	1.90485e+09	0
0.624214	2	2	1	1.26635e-12	1.91665	0
0.624214	2	5	2	0.00333333	1.90327e+09	0
0.624214	3	3	1	1.26643e-12	1.91146	0
0.624214	3	6	2	0.00333333	1.89843e+09	0
0.625214	1	1	1	1.26635e-12	1.91665	0
0.625214	1	4	2	0.00333333	1.90486e+09	0
0.625214	2	2	1	1.26635e-12	1.91665	0
0.625214	2	5	2	0.00333333	1.90327e+09	0
0.625214	3	3	1	1.26643e-12	1.91146	0
0.625214	3	6	2	0.00333333	1.89843e+09	0
0.626214	1	1	1	1.26635e-12	1.91665	0
0.626214	1	4	2	0.00333333	1.90486e+09	0
0.626214	2	2	1	1.26635e-12	1.91665	0
0.626214	2	5	2	0.00333333	1.90327e+09	0
0.626214	3	3	1	1.26643e-12	1.91146	0
0.626214	3	6	2	0.00333333	1.89843e+09	0
0.627214	1	1	1	1.26635e-12	1.91665	0
0.627214	1	4	2	0.00333333	1.90487e+09	0
0.627214	2	2	1	1.26635e-12	1.91665	0
0.627214	2	5	2	0.00333333	1.90327e+09	0
0.627214	3	3	1	1.26643e-12	1.91146	0
0.627214	3	6	2	0.00333333	1.89843e+09	0
0.628214	1	1	1	1.26635e-12	1.91665	0
0.628214	1	4	2	0.00333333	1.90487e+09	0
0.628214	2	2	1	1.26635e-12	1.91665	0
0.628214	2	5	2	0.00333333	1.90327e+09	0
0.628214	3	3	1	1.26643e-12	1.91146	0
0.628214	3	6	2	0.00333333	1.89843e+09	0
0.629214	1	1	1	1.26635e-12	1.91665	0
0.629214	1	4	2	0.00333333	1.90488e+09	0
0.629214	2	2	1	1.26635e-12	1.91665	0
0.629214	2	5	2	0.00333333	1.90327e+09	0
0.629214	3	3	1	1.26643e-12	1.91146	0
0.629214	3	6	2	0.00333333	1.89843e+09	0
0.630214	1	1	1	1.26635e-12	1.91665	0
0.630214	1	4	2	0.00333333	1.90488e+09	0
0.630214	2	2	1	1.26635e-12	1.91665	0
0.630214	2	5	2	0.00333333	1.90327e+09	0
0.630214	3	3	1	1.26643e-12	1.91146	0
0.630214	3	6	2	0.00333333	1.89843e+09	0
0.631214	1	1	1	1.26635e-12	1.91665	0
0.631214	1	4	2	0.00333333	1.90489e+09	0
0.631214	2	2	1	1.26635e-12	1.91665	0
0.631214	2	5	2	0.00333333	1.90327e+09	0
0.631214	3	3	1	1.26643e-12	1.91146	0
0.631214	3	6	2	0.00333333	1.89843e+09	0
0.632214	1	1	1	1.26635e-12	1.91665	0
0.632214	1	4	2	0.00333333	1.90489e+09	0
0.632214	2	2	1	1.26635e-12	1.91665	0
0.632214	2	5	2	0.00333333	1.90327e+09	0
0.632214	3	3	1	1.26643e-12	1.91146	0
0.632214	3	6	2	0.00333333	1.89843e+09	0
0.633214	1	1	1	1.26635e-12	1.91665	0
0.633214	1	4	2	0.00333333	1.9049e+09	0
0.633214	2	2	1	1.26635e-12	1.91665	0
0.633214	2	5	2	0.00333333	1.90327e+09	0
0.633214	3	3	1	1.26643e-12	1.91146	0
0.633214	3	6	2	0.00333333	1.89843e+09	0
0.634214	1	1	1	1.26635e-12	1.91665	0
0.634214	1	4	2	0.00333333	1.9049e+09	0
0.634214	2	2	1	1.26635e-12	1.91665	0
0.634214	2	5	2	0.00333333	1.90327e+09	0
0.634214	3	3	1	1.26643e-12	1.91146	0
0.634214	3	6	2	0.00333333	1.89843e+09	0
0.635214	1	1	1	1.26635e-12	1.91665	0
0.635214	1	4	2	0.00333333	1.90491e+09	0
0.635214	2	2	1	1.26635e-12	1.91665	0
0.635214	2	5	2	0.00333333	1.90327e+09	0
0.635214	3	3	1	1.26643e-12	1.91146	0
0.635214	3	6	2	0.00333333	1.89843e+09	0
0.636214	1	1	1	1.26635e-12	1.91665	0
0.636214	1	4	2	0.00333333	1.90491e+09	0
0.636214	2	2	1	1.26635e-12	1.91665	0
0.636214	2	5	2	0.00333333	1.90327e+09	0
0.636214	3	3	1	1.26643e-12	1.91146	0
0.636214	3	6	2	0.00333333	1.89843e+09	0
0.637214	1	1	1	1.26635e-12	1.91665	0
0.637214	1	4	2	0.00333333	1.90492e+09	0
0.637214	2	2	1	1.26635e-12	1.91665	0
0.637214	2	5	2	0.00333333	1.90327e+09	0
0.637214	3	3	1	1.26643e-12	1.91146	0
0.637214	3	6	2	0.00333333	1.89843e+09	0
0.638214	1	1	1	1.26635e-12	1.91665	0
0.638214	1	4	2	0.00333333	1.90492e+09	0
0.638214	2	2	1	1.26635e-12	1.91665	0
0.638214	2	5	2	0.00333333	1.90327e+09	0
0.638214	3	3	1	1.26643e-12	1.91146	0
0.638214	3	6	2	0.00333333	1.89843e+09	0
0.639214	1	1	1	1.26635e-12	1.91665	0
0.639214	1	4	2	0.00333333	1.90493e+09	0
0.639214	2	2	1	1.26635e-12	1.91665	0
0.639214	2	5	2	0.00333333	1.90327e+09	0
0.639214	3	3	1	1.26643e-12	1.91146	0
0.639214	3	6	2	0.00333333	1.89843e+09	0
0.640214	1	1	1	1.26635e-12	1.91665	0
0.640214	1	4	2	0.00333333	1.90493e+09	0
0.640214	2	2	1	1.26635e-12	1.91665	0
0.640214	2	5	2	0.00333333	1.90327e+09	0
0.640214	3	3	1	1.26643e-12	1.91146	0
0.640214	3	6	2	0.00333333	1.89843e+09	0
0.641214	1	1	1	1.26635e-12	1.91665	0
0.641214	1	4	2	0.00333333	1.90494e+09	0
0.641214	2	2	1	1.26635e-12	1.91665	0
0.641214	2	5	2	0.00333333	1.90327e+09	0
0.641214	3	3	1	1.26643e-12	1.91146	0
0.641214	3	6	2	0.00333333	1.89844e+09	0
0.642214	1	1	1	1.26635e-12	1.91665	0
0.642214	1	4	2	0.00333333	1.90494e+09	0
0.642214	2	2	1	1.26635e-12	1.91665	0
0.642214	2	5	2	0.00333333	1.90327e+09	0
0.642214	3	3	1	1.26643e-12	1.91146	0
0.642214	3	6	2	0.00333333	1.89844e+09	0
0.643214	1	1	1	1.26635e-12	1.91665	0
0.643214	1	4	2	0.00333333	1.90495e+09	0
0.643214	2	2	1	1.26635e-12	1.91665	0
0.643214	2	5	2	0.00333333	1.90327e+09	0
0.643214	3	3	1	1.26643e-12	1.91146	0
0.643214	3	6	2	0.00333333	1.89844e+09	0
0.644214	1	1	1	1.26635e-12	1.91665	0
0.644214	1	4	2	0.00333333	1.90495e+09	0
0.644214	2	2	1	1.26635e-12	1.91665	0
0.644214	2	5	2	0.00333333	1.90327e+09	0
0.644214	3	3	1	1.26643e-12	1.91146	0
0.644214	3	6	2	0.00333333	1.89844e+09	0
0.645214	1	1	1	1.26635e-12	1.91665	0
0.645214	1	4	2	0.00333333	1.90496e+09	0
0.645214	2	2	1	1.26635e-12	1.91665	0
0.645214	2	5	2	0.00333333	1.90327e+09	0
0.645214	3	3	1	1.26643e-12	1.91146	0
0.645214	3	6	2	0.00333333	1.89844e+09	0
0.646214	1	1	1	1.26635e-12	1.91665	0
0.646214	1	4	2	0.00333333	1.90496e+09	0
0.646214	2	2	1	1.26635e-12	1.91665	0
0.646214	2	5	2	0.00333333	1.90327e+09	0
0.646214	3	3	1	1.26643e-12	1.91146	0
0.646214	3	6	2	0.00333333	1.89844e+09	0
0.647214	1	1	1	1.26635e-12	1.91665	0
0.647214	1	4	2	0.00333333	1.90497e+09	0
0.647214	2	2	1	1.26635e-12	1.91665	0
0.647214	2	5	2	0.00333333	1.90327e+09	0
0.647214	3	3	1	1.26643e-12	1.91146	0
0.647214	3	6	2	0.00333333	1.89844e+09	0
0.648214	1	1	1	1.26635e-12	1.91665	0
0.648214	1	4	2	0.00333333	1.90497e+09	0
0.648214	2	2	1	1.26635e-12	1.91665	0
0.648214	2	5	2	0.00333333	1.90327e+09	0
0.648214	3	3	1	1.26643e-12	1.91146	0
0.648214	3	6	2	0.00333333	1.89844e+09	0
0.649214	1	1	1	1.26635e-12	1.91665	0
0.649214	1	4	2	0.00333333	1.90498e+09	0
0.649214	2	2	1	1.26635e-12	1.91665	0
0.649214	2	5	2	0.00333333	1.90327e+09	0
0.649214	3	3	1	1.26643e-12	1.91146	0
0.649214	3	6	2	0.00333333	1.89844e+09	0
0.650214	1	1	1	1.26635e-12	1.91665	0
0.650214	1	4	2	0.00333333	1.90498e+09	0
0.650214	2	2	1	1.26635e-12	1.91665	0
0.650214	2	5	2	0.00333333	1.90327e+09	0
0.650214	3	3	1	1.26643e-12	1.91146	0
0.650214	3	6	2	0.00333333	1.89844e+09	0
0.651214	1	1	1	1.26635e-12	1.91665	0
0.651214	1	4	2	0.00333333	1.90499e+09	0
0.651214	2	2	1	1.26635e-12	1.91665	0
0.651214	2	5	2	0.00333333	1.90327e+09	0
0.651214	3	3	1	1.26643e-12	1.91146	0
0.651214	3	6	2	0.00333333	1.89844e+09	0
0.652214	1	1	1	1.26635e-12	1.91665	0
0.652214	1	4	2	0.00333333	1.90499e+09	0
0.652214	2	2	1	1.26635e-12	1.91665	0
0.652214	2	5	2	0.00333333	1.90327e+09	0
0.652214	3	3	1	1.26643e-12	1.91146	0
0.652214	3	6	2	0.00333333	1.89844e+09	0
0.653214	1	1	1	1.26635e-12	1.91665	0
0.653214	1	4	2	0.00333333	1.905e+09	0
0.653214	2	2	1	1.26635e-12	1.91665	0
0.653214	2	5	2	0.00333333	1.90327e+09	0
0.653214	3	3	1	1.26643e-12	1.91146	0
0.653214	3	6	2	0.00333333	1.89844e+09	0
0.654214	1	1	1	1.26635e-12	1.91665	0
0.654214	1	4	2	0.00333333	1.905e+09	0
0.654214	2	2	1	1.26635e-12	1.91665	0
0.654214	2	5	2	0.00333333	1.90327e+09	0
0.654214	3	3	1	1.26643e-12	1.91146	0
0.654214	3	6	2	0.00333333	1.89844e+09	0
0.655214	1	1	1	1.26635e-12	1.91665	0
0.655214	1	4	2	0.00333333	1.90501e+09	0
0.655214	2	2	1	1.26635e-12	1.91665	0
0.655214	2	5	2	0.00333333	1.90327e+09	0
0.655214	3	3	1	1.26643e-12	1.91146	0
0.655214	3	6	2	0.00333333	1.89844e+09	0
0.656214	1	1	1	1.26635e-12	1.91665	0
0.656214	1	4	2	0.00333333	1.90501e+09	0
0.656214	2	2	1	1.26635e-12	1.91665	0
0.656214	2	5	2	0.00333333	1.90327e+09	0
0.656214	3	3	1	1.26643e-12	1.91146	0
0.656214	3	6	2	0.00333333	1.89844e+09	0
0.657214	1	1	1	1.26635e-12	1.91665	0
0.657214	1	4	2	0.00333333	1.90502e+09	0
0.657214	2	2	1	1.26635e-12	1.91665	0
0.657214	2	5	2	0.00333333	1.90327e+09	0
0.657214	3	3	1	1.26643e-12	1.91146	0
0.657214	3	6	2	0.00333333	1.89844e+09	0
0.658214	1	1	1	1.26635e-12	1.91665	0
0.658214	1	4	2	0.00333333	1.90502e+09	0
0.658214	2	2	1	1.26635e-12	1.91665	0
0.658214	2	5	2	0.00333333	1.90327e+09	0
0.658214	3	3	1	1.26643e-12	1.91146	0
0.658214	3	6	2	0.00333333	1.89844e+09	0
0.659214	1	1	1	1.26635e-12	1.91665	0
0.659214	1	4	2	0.00333333	1.90503e+09	0
0.659214	2	2	1	1.26635e-12	1.91665	0
0.659214	2	5	2	0.00333333	1.90327e+09	0
0.659214	3	3	1	1.26643e-12	1.91146	0
0.659214	3	6	2	0.00333333	1.89844e+09	0
0.660214	1	1	1	1.26635e-12	1.91665	0
0.660214	1	4	2	0.00333333	1.90503e+09	0
0.660214	2	2	1	1.26635e-12	1.91665	0
0.660214	2	5	2	0.00333333	1.90327e+09	0
0.660214	3	3	1	1.26643e-12	1.91146	0
0.660214	3	6	2	0.00333333	1.89844e+09	0
0.661214	1	1	1	1.26635e-12	1.91665	0
0.661214	1	4	2	0.00333333	1.90504e+09	0
0.661214	2	2	1	1.26635e-12	1.91665	0
0.661214	2	5	2	0.00333333	1.90327e+09	0
0.661214	3	3	1	1.26643e-12	1.91146	0
0.661214	3	6	2	0.00333333	1.89844e+09	0
0.662214	1	1	1	1.26635e-12	1.91665	0
0.662214	1	4	2	0.00333333	1.90504e+09	0
0.662214	2	2	1	1.26635e-12	1.91665	0
0.662214	2	5	2	0.00333333	1.90327e+09	0
0.662214	3	3	1	1.26643e-12	1.91146	0
0.662214	3	6	2	0.00333333	1.89844e+09	0
0.663214	1	1	1	1.26635e-12	1.91665	0
0.663214	1	4	2	0.00333333	1.90505e+09	0
0.663214	2	2	1	1.26635e-12	1.91665	0
0.663214	2	5	2	0.00333333	1.90327e+09	0
0.663214	3	3	1	1.26643e-12	1.91146	0
0.663214	3	6	2	0.00333333	1.89844e+09	0
0.664214	1	1	1	1.26635e-12	1.91665	0
0.664214	1	4	2	0.00333333	1.90505e+09	0
0.664214	2	2	1	1.26635e-12	1.91665	0
0.664214	2	5	2	0.00333333	1.90327e+09	0
0.664214	3	3	1	1.26643e-12	1.91146	0
0.664214	3	6	2	0.00333333	1.89844e+09	0
0.665214	1	1	1	1.26635e-12	1.91665	0
0.665214	1	4	2	0.00333333	1.90506e+09	0
0.665214	2	2	1	1.26635e-12	1.91665	0
0.665214	2	5	2	0.00333333	1.90327e+09	0
0.665214	3	3	1	1.26643e-12	1.91146	0
0.665214	3	6	2	0.00333333	1.89844e+09	0
0.666214	1	1	1	1.26635e-12	1.91665	0
0.666214	1	4	2	0.00333333	1.90506e+09	0
0.666214	2	2	1	1.26635e-12	1.91665	0
0.666214	2	5	2	0.00333333	1.90327e+09	0
0.666214	3	3	1	1.26643e-12	1.91146	0
0.666214	3	6	2	0.00333333	1.89844e+09	0
0.667214	1	1	1	1.26635e-12	1.91665	0
