% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	1	3	210	75871	206	74379	0.00471429	0	0.00471429	0.00471429	361.063	63.813	11	373	
0	0.25	2	2	1	3	211	76591	207	75099	0.00471429	0	0.00471429	0.00471429	362.797	59.209	11	373	
0	0.25	3	3	1	3	222	80357	218	78865	0.00471429	0	0.00471429	0.00471429	361.766	61.8345	11	373	
0	0.25	1	4	3	3	217	78407	213	76915	0.00471429	0	0.00471429	0.00471429	361.103	64.6895	11	373	
0	0.25	2	5	3	3	217	78407	213	76915	0.00471429	0	0.00471429	0.00471429	361.103	64.6895	11	373	
0	0.25	3	6	3	3	217	78407	213	76915	0.00471429	0	0.00471429	0.00471429	361.103	64.6895	11	373	
0.25	0.5	1	1	1	3	244	91012	244	91012	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	2	2	1	3	237	88401	237	88401	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	3	3	1	3	233	86909	234	87282	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	1	4	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	2	5	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	3	6	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	1	1	3	242	90266	242	90266	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	2	2	1	3	236	88028	236	88028	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	3	3	1	3	231	86163	230	85790	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	4	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	2	5	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	3	6	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	1	1	3	244	91012	245	91385	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	2	2	1	3	240	89520	240	89520	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	3	3	1	3	240	89520	240	89520	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	4	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	2	5	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	3	6	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
1	1.25	1	1	1	3	242	90266	241	89893	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
1	1.25	2	2	1	3	247	92131	248	92504	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
1	1.25	3	3	1	3	240	89520	240	89520	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
